stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
NA180,7336,SOMERSET W / WELLINGTON,,,45.406083,-75.722231,,,0,,,,,
NA190,8042,WELLINGTON / SOMERSET W,,,45.405681,-75.722658,,,0,,,,,
NA210,8040,WELLINGTON / MERTON,,,45.404145,-75.724378,,,0,,,,,
NA220,8041,WELLINGTON / MELROSE,,,45.403982,-75.724278,,,0,,,,,
NA230,7339,WELLINGTON / CARRUTHERS,,,45.401976,-75.726583,,,0,,,,,
NA240,7338,WELLINGTON / MCCORMICK,,,45.401913,-75.726937,,,0,,,,,
NA250,6897,WELLINGTON / PARKDALE,,,45.401202,-75.728199,,,0,,,,,
NA260,2302,WELLINGTON / PARKDALE,,,45.400588,-75.729331,,,0,,,,,
NA270,7341,WELLINGTON / HOLLAND,,,45.399802,-75.731475,,,0,,,,,
NA505,5000,HOLLAND / SCOTT,,,45.403351,-75.73402,,,0,,,,,
NA530,7351,HOLLAND / SPENCER,,,45.401497,-75.733118,,,0,,,,,
NA540,1597,HOLLAND / SPENCER,,,45.401639,-75.733034,,,0,,,,,
NA550,0779,HOLLAND / WELLINGTON,,,45.400137,-75.732293,,,0,,,,,
NA560,0778,HOLLAND / WELLINGTON,,,45.400066,-75.732034,,,0,,,,,
NA570,0880,PARKDALE / ARMSTRONG,,,45.402313,-75.730285,,,0,,,,,
NA575,0882,PARKDALE / WELLINGTON,,,45.400584,-75.729096,,,0,,,,,
NA580,0883,PARKDALE / OXFORD,,,45.402823,-75.730285,,,0,,,,,
NA585,0881,PARKDALE / WELLINGTON,,,45.400694,-75.72899,,,0,,,,,
NA911,3011,TUNNEY'S PASTURE A,,,45.403295,-75.736718,,,0,3011_stn,,,,A
NA921,3011,TUNNEY'S PASTURE B,,,45.403394,-75.736434,,,0,3011_stn,,,,B
NA931,3011,TUNNEY'S PASTURE C,,,45.403498,-75.73618,,,0,3011_stn,,,,C
NA941,3011,TUNNEY'S PASTURE D,,,45.403937,-75.736395,,,0,3011_stn,,,,D
NA951,3011,TUNNEY'S PASTURE E,,,45.40388,-75.736653,,,0,3011_stn,,,,E
NA961,3011,TUNNEY'S PASTURE F,,,45.40367,-75.737352,,,0,3011_stn,,,,F
NA971,3011,TUNNEY'S PASTURE G,,,45.403602,-75.737568,,,0,3011_stn,,,,G
NA990,3060,BAYVIEW O-TRAIN WEST / OUEST,,,45.409388,-75.72206,,,0,3060_stn,,,,1
NA991,3060,BAYVIEW A,,,45.409449,-75.721414,,,0,3060_stn,,,,A
NA992,3060,BAYVIEW B,,,45.40832,-75.723099,,,0,3060_stn,,,,B
NA995,3060,BAYVIEW O-TRAIN EAST / EST,,,45.4094,-75.722016,,,0,3060_stn,,,,2
NA996,3060,BAYVIEW O-TRAIN SOUTH / SUD,,,45.409238,-75.722054,,,0,3060_stn,,,,
NA997,3060,BAYVIEW O-TRAIN,,,45.409249,-75.722031,,,0,3060_stn,,,,
NA998,3011,TUNNEY'S PASTURE O-TRAIN,,,45.403789,-75.735094,,,0,3011_stn,,,,1
NA999,3011,TUNNEY'S PASTURE O-TRAIN EAST / EST,,,45.403704,-75.735246,,,0,3011_stn,,,,2
NB010,8033,GLADSTONE / LORETTA,,,45.403428,-75.715624,,,0,,,,,
NB020,8038,GLADSTONE / LORETTA,,,45.403268,-75.715844,,,0,,,,,
NB030,7353,GLADSTONE / BAYSWATER,,,45.402769,-75.717907,,,0,,,,,
NB040,7354,GLADSTONE / BAYSWATER,,,45.402656,-75.717834,,,0,,,,,
NB050,8034,GLADSTONE / FAIRMONT,,,45.401453,-75.721566,,,0,,,,,
NB060,8037,GLADSTONE / FAIRMONT,,,45.401257,-75.721811,,,0,,,,,
NB071,1807,GLADSTONE / ROSEMOUNT,,,45.40046,-75.725054,,,0,,,,,
NB080,7356,GLADSTONE / SHERBROOKE,,,45.400421,-75.724646,,,0,,,,,
NB090,8035,GLADSTONE / PARKDALE,,,45.399518,-75.728043,,,0,,,,,
NB120,8999,PARKDALE / GLADSTONE,,,45.399348,-75.728186,,,0,,,,,
NB130,6888,PARKDALE / TYNDALL,,,45.398581,-75.727941,,,0,,,,,
NB140,8036,PARKDALE / SIMS,,,45.398263,-75.727536,,,0,,,,,
NB150,8071,PARKDALE / WESTMOUNT,,,45.397413,-75.726909,,,0,,,,,
NB160,8091,PARKDALE / HIGHWAY 417,,,45.396972,-75.726915,,,0,,,,,
NB170,8073,PARKDALE / SHERWOOD,,,45.396078,-75.726429,,,0,,,,,
NB180,7357,PARKDALE / SHERWOOD,,,45.395805,-75.725935,,,0,,,,,
NB210,7359,PARKDALE / RUSKIN,,,45.39343,-75.72478,,,0,,,,,
NB220,8070,PARKDALE / RUSKIN,,,45.393284,-75.724424,,,0,,,,,
NB230,8075,PARKDALE / INGLEWOOD,,,45.392174,-75.724018,,,0,,,,,
NB240,7360,PARKDALE / INGLEWOOD,,,45.39182,-75.723563,,,0,,,,,
NB250,7361,PARKDALE / CARLING,,,45.391136,-75.723483,,,0,,,,,
NB280,1785,HOLLAND / WELLINGTON,,,45.39966,-75.731784,,,0,,,,,
NB300,2300,HOLLAND / WELLINGTON,,,45.399499,-75.731965,,,0,,,,,
NB310,4871,HOLLAND / BYRON,,,45.398094,-75.731051,,,0,,,,,
NB320,5853,HOLLAND / BYRON,,,45.398359,-75.731004,,,0,,,,,
NB340,6438,HOLLAND / SHERWOOD,,,45.395942,-75.729785,,,0,,,,,
NB350,5852,HOLLAND / HIGHWAY 417,,,45.39589,-75.72949,,,0,,,,,
NB360,7362,HOLLAND / KENILWORTH,,,45.394112,-75.728398,,,0,,,,,
NB370,2306,HOLLAND / KENILWORTH,,,45.393599,-75.728417,,,0,,,,,
NB380,0322,HOLLAND / RUSKIN,,,45.392533,-75.727768,,,0,,,,,
NB390,7363,HOLLAND / RUSKIN,,,45.392323,-75.727387,,,0,,,,,
NB420,2305,HOLLAND / CARLING,,,45.390003,-75.726231,,,0,,,,,
NB430,5677,HOLLAND / CARLING,,,45.390137,-75.726038,,,0,,,,,
NB450,8017,CARLING / HOLLAND,,,45.389864,-75.725646,,,0,,,,,
NB460,2391,CARLING / HOLLAND,,,45.389546,-75.72528,,,0,,,,,
NB470,2390,CARLING / PARKDALE,,,45.390621,-75.72312,,,0,,,,,
NB481,1324,CARLING / PARKDALE,,,45.390791,-75.723549,,,0,,,,,
NB490,8016,CARLING / TOH CIVIC CAMPUS,,,45.391769,-75.721265,,,0,,,,,
NB500,8020,CARLING / TOH CIVIC CAMPUS,,,45.391567,-75.721031,,,0,,,,,
NB510,7365,CARLING / MELROSE S,,,45.392735,-75.719106,,,0,,,,,
NB520,3644,CARLING / MELROSE S,,,45.392466,-75.719071,,,0,,,,,
NB530,8015,CARLING / MAPLE,,,45.393806,-75.716575,,,0,,,,,
NB540,8021,CARLING / MAPLE,,,45.394025,-75.715373,,,0,,,,,
NB550,7367,CARLING / SHERWOOD,,,45.395437,-75.712887,,,0,,,,,
NB560,7368,CARLING / SHERWOOD,,,45.39544,-75.712018,,,0,,,,,
NB590,8023,CARLING / PRESTON,,,45.397291,-75.707816,,,0,,,,,
NB600,8010,INGLEWOOD / MACFARLANE,,,45.391548,-75.722343,,,0,,,,,
NB900,3065,CORSO ITALIA A,,,45.403891,-75.714385,,,0,3065_stn,,,,A
NB905,3065,CORSO ITALIA B,,,45.403889,-75.713924,,,0,3065_stn,,,,B
NB910,3061,DOW'S LAKE A,,,45.396858,-75.709627,,,0,3061_stn,,,,A
NB915,3061,DOW'S LAKE B,,,45.396635,-75.70947,,,0,3061_stn,,,,B
NB990,3061,DOW'S LAKE O-TRAIN /  O-TRAIN LAC DOW,,,45.397556,-75.709847,,,0,3061_stn,,,,
NB995,3065,CORSO ITALIA O-TRAIN NORTH / NORD,,,45.404286,-75.714904,,,0,3065_stn,,,,
NB996,3065,CORSO ITALIA O-TRAIN SOUTH / SUD,,,45.404238,-75.714958,,,0,3065_stn,,,,
NC050,7370,SCOTT / SIR FREDERICK BANTING,,,45.40185,-75.739035,,,0,,,,,
NC060,7372,SCOTT / ROSS,,,45.401546,-75.739282,,,0,,,,,
NC070,7371,SCOTT / NORTHWESTERN,,,45.401018,-75.741077,,,0,,,,,
NC080,7373,SCOTT / WESTERN,,,45.400695,-75.74126,,,0,,,,,
NC100,7374,SCOTT / ISLAND PARK,,,45.398722,-75.746409,,,0,,,,,
NC110,4892,SCOTT / ISLAND PARK,,,45.398648,-75.74609,,,0,,,,,
NC150,4841,MCRAE / SCOTT,,,45.396392,-75.750403,,,0,,,,,
NC155,4893,MCRAE / SCOTT,,,45.396483,-75.750692,,,0,,,,,
NC170,7377,MCRAE / RICHMOND,,,45.394529,-75.749159,,,0,,,,,
NC210,7380,CHURCHILL / SCOTT,,,45.394336,-75.755318,,,0,,,,,
NC220,7379,CHURCHILL / SCOTT,,,45.394586,-75.755149,,,0,,,,,
NC230,5615,CHURCHILL / TRANSIT BRIDGE,,,45.394824,-75.755631,,,0,,,,,
NC240,4884,CHURCHILL / WORKMAN,,,45.395311,-75.755816,,,0,,,,,
NC250,7381,CHURCHILL / LANARK,,,45.396675,-75.756667,,,0,,,,,
NC260,4883,LANARK / CHURCHILL,,,45.39709,-75.756827,,,0,,,,,
NC270,7384,LANARK / BEECHGROVE,,,45.397901,-75.754211,,,0,,,,,
NC280,7382,LANARK / BEECHGROVE,,,45.397703,-75.754214,,,0,,,,,
NC290,7385,LANARK / CHAMPLAIN,,,45.398647,-75.752783,,,0,,,,,
NC300,7383,LANARK / AD. 369,,,45.398689,-75.752336,,,0,,,,,
NC310,7386,ELLENDALE / CLEARVIEW,,,45.399562,-75.75097,,,0,,,,,
NC320,4885,CLEARVIEW / ELLENDALE,,,45.399678,-75.75079,,,0,,,,,
NC340,4886,CLEARVIEW / LATCHFORD,,,45.400326,-75.750845,,,0,,,,,
NC350,7387,CLEARVIEW / ISLAND PARK,,,45.401514,-75.749463,,,0,,,,,
NC360,7389,CLEARVIEW / ISLAND PARK,,,45.401938,-75.749649,,,0,,,,,
NC370,7388,CLEARVIEW / PATRICIA N,,,45.402786,-75.748501,,,0,,,,,
NC380,7390,CLEARVIEW / PATRICIA N,,,45.402815,-75.748807,,,0,,,,,
NC400,4887,CLEARVIEW / KEYWORTH,,,45.403546,-75.746498,,,0,,,,,
NC410,7391,CLEARVIEW / CARLETON,,,45.403977,-75.744998,,,0,,,,,
NC430,7392,NORTHWESTERN / AMANDA,,,45.401598,-75.741746,,,0,,,,,
NC440,4890,AMANDA / CARLETON,,,45.400402,-75.743219,,,0,,,,,
NC450,7393,KEYWORTH / AMANDA,,,45.39999,-75.744795,,,0,,,,,
NC460,7394,KEYWORTH / SUNNYMEDE,,,45.401642,-75.745718,,,0,,,,,
NC470,7395,KEYWORTH / CLEARVIEW,,,45.403097,-75.746568,,,0,,,,,
NC940,3012,WESTBORO B,,,45.395769,-75.752975,,,0,3012_stn,,,,B
NC941,3012,WESTBORO OFF ONLY,,,45.395739,-75.753067,,,0,3012_stn,,,,
NC950,3012,WESTBORO A,,,45.395826,-75.753273,,,0,3012_stn,,,,A
ND020,4850,WELLINGTON / CAROLINE,,,45.399307,-75.734139,,,0,,,,,
ND030,4848,WELLINGTON / HARMER,,,45.399135,-75.734001,,,0,,,,,
ND040,7396,WELLINGTON / GILCHRIST,,,45.39848,-75.738339,,,0,,,,,
ND050,7397,WELLINGTON / CLARENDON,,,45.398499,-75.7371,,,0,,,,,
ND070,7398,WELLINGTON / GRANVILLE,,,45.398116,-75.739072,,,0,,,,,
ND080,4851,WELLINGTON / CARLETON,,,45.397955,-75.740658,,,0,,,,,
ND090,7399,WELLINGTON / MAYFAIR,,,45.397793,-75.740546,,,0,,,,,
ND100,7400,RICHMOND / ISLAND PARK,,,45.397212,-75.742546,,,0,,,,,
ND110,4846,RICHMOND / ISLAND PARK,,,45.397283,-75.741745,,,0,,,,,
ND120,7401,RICHMOND / HILSON,,,45.395944,-75.745411,,,0,,,,,
ND130,7402,RICHMOND / HILSON,,,45.395852,-75.745119,,,0,,,,,
ND135,2389,RICHMOND / KIRKWOOD,,,45.395019,-75.746956,,,0,,,,,
ND140,2356,RICHMOND / MCRAE,,,45.394491,-75.748777,,,0,,,,,
ND145,4863,RICHMOND / MCRAE,,,45.394144,-75.748915,,,0,,,,,
ND150,4864,RICHMOND / EDEN,,,45.392933,-75.752335,,,0,,,,,
ND155,4865,RICHMOND / EDGEWOOD,,,45.392907,-75.751779,,,0,,,,,
ND165,4870,RICHMOND / CHURCHILL,,,45.391834,-75.754307,,,0,,,,,
ND190,4876,RICHMOND / CHURCHILL,,,45.391865,-75.754533,,,0,,,,,
ND200,7406,RICHMOND / ROOSEVELT,,,45.390773,-75.75691,,,0,,,,,
ND210,2436,RICHMOND / ROOSEVELT,,,45.390655,-75.756605,,,0,,,,,
ND500,6929,KIRKWOOD / RICHMOND,,,45.394909,-75.746677,,,0,,,,,
ND505,6930,KIRKWOOD / RICHMOND,,,45.394971,-75.746484,,,0,,,,,
ND510,0345,KIRKWOOD / BYRON,,,45.393497,-75.745533,,,0,,,,,
ND520,4853,KIRKWOOD / BYRON,,,45.392831,-75.745401,,,0,,,,,
ND530,4844,KIRKWOOD / GEOFFREY,,,45.392293,-75.744853,,,0,,,,,
ND540,4854,KIRKWOOD / GEOFFREY,,,45.392028,-75.745067,,,0,,,,,
ND550,7424,KIRKWOOD / IONA,,,45.390744,-75.744139,,,0,,,,,
ND560,7423,KIRKWOOD / IONA,,,45.390616,-75.743822,,,0,,,,,
ND570,4855,KIRKWOOD / CLARE,,,45.388467,-75.742816,,,0,,,,,
ND580,4843,KIRKWOOD / CLARE,,,45.389043,-75.742847,,,0,,,,,
ND590,7427,KIRKWOOD / DEVONSHIRE,,,45.387751,-75.742072,,,0,,,,,
ND600,7425,KIRKWOOD / MACY,,,45.387103,-75.741966,,,0,,,,,
ND610,7426,KIRKWOOD / CARLING,,,45.385323,-75.740891,,,0,,,,,
ND620,7428,KIRKWOOD / CARLING N.,,,45.38534,-75.740674,,,0,,,,,
ND630,5898,KIRKWOOD / CARLING,,,45.384338,-75.74024,,,0,,,,,
NE010,4838,CARLING / QUEENSWAY,,,45.381328,-75.742388,,,0,,,,,
NE020,4817,CARLING / KIRKWOOD,,,45.382736,-75.740185,,,0,,,,,
NE040,8080,CARLING / ARCHIBALD,,,45.385971,-75.73471,,,0,,,,,
NE050,2346,CARLING / ARCHIBALD,,,45.385057,-75.736042,,,0,,,,,
NE055,2936,CARLING / AD. 1316,,,45.385785,-75.734469,,,0,,,,,
NE060,8094,CARLING / MERIVALE,,,45.386564,-75.732689,,,0,,,,,
NE070,8078,CARLING / MERIVALE,,,45.386947,-75.732473,,,0,,,,,
NE080,7429,CARLING / ANNA - THE ROYAL,,,45.38807,-75.729233,,,0,,,,,
NE086,2058,CARLING / ANNA - THE ROYAL,,,45.388312,-75.72934,,,0,,,,,
NE120,8077,MERIVALE / THAMES,,,45.385239,-75.732388,,,0,,,,,
NE125,1029,MERIVALE / CARLING,,,45.385905,-75.732315,,,0,,,,,
NE135,1030,MERIVALE / CARLING,,,45.386783,-75.731741,,,0,,,,,
NE140,8076,MERIVALE / CRERAR,,,45.384429,-75.732424,,,0,,,,,
NE150,7432,MERIVALE / COLDREY,,,45.383542,-75.732858,,,0,,,,,
NE160,7435,MERIVALE / ANNA,,,45.382063,-75.7328,,,0,,,,,
NE180,7433,MERIVALE / LAPERRIERE,,,45.381432,-75.73329,,,0,,,,,
NE190,7434,MERIVALE / SHILLINGTON,,,45.379458,-75.733526,,,0,,,,,
NE200,4819,MERIVALE / SHILLINGTON,,,45.379565,-75.733086,,,0,,,,,
NE210,4831,MERIVALE / KIRKWOOD,,,45.377462,-75.733425,,,0,,,,,
NE220,7437,MERIVALE / KIRKWOOD,,,45.377046,-75.733137,,,0,,,,,
NE230,4834,MERIVALE / MAYVIEW,,,45.375147,-75.733099,,,0,,,,,
NE240,8097,MERIVALE / SUMMERVILLE,,,45.37529,-75.732854,,,0,,,,,
NE250,4800,MERIVALE / KINGSTON,,,45.373757,-75.732479,,,0,,,,,
NE260,4804,MERIVALE / CALDWELL,,,45.373147,-75.732704,,,0,,,,,
NE270,5717,MERIVALE / AD. 1220,,,45.371913,-75.732491,,,0,,,,,
NE280,4802,MERIVALE / AD. 1220,,,45.3721,-75.732259,,,0,,,,,
NE290,5698,MERIVALE / CENTRAL PARK,,,45.370019,-75.731917,,,0,,,,,
NE300,7438,MERIVALE / CENTRAL PARK,,,45.370012,-75.73216,,,0,,,,,
NE305,2491,MERIVALE / CENTRAL PARK,,,45.3674,-75.731748,,,0,,,,,
NE310,2997,MERIVALE / BASELINE,,,45.365923,-75.731164,,,0,,,,,
NE315,1251,CENTRAL PARK / MERIVALE,,,45.367762,-75.732113,,,0,,,,,
NE320,2994,MERIVALE / BASELINE,,,45.365936,-75.730925,,,0,,,,,
NE325,1267,MERIVALE / CENTRAL PARK,,,45.368136,-75.731611,,,0,,,,,
NE330,1561,KIRKWOOD / LEPAGE,,,45.377285,-75.733861,,,0,,,,,
NE335,4836,KIRKWOOD / CHATELAIN,,,45.377754,-75.734942,,,0,,,,,
NE340,4832,KIRKWOOD / RAVEN,,,45.378337,-75.735099,,,0,,,,,
NE350,7439,KIRKWOOD / WOODWARD,,,45.37948,-75.736411,,,0,,,,,
NE355,7430,KIRKWOOD / WOODWARD,,,45.37954,-75.736897,,,0,,,,,
NE358,4840,KIRKWOOD / COLDREY,,,45.381978,-75.738497,,,0,,,,,
NE360,7441,KIRKWOOD / CARLING S.,,,45.382954,-75.739123,,,0,,,,,
NE365,2349,KIRKWOOD / COLDREY,,,45.381753,-75.738628,,,0,,,,,
NE370,4830,LAPERRIÈRE / KIRKWOOD,,,45.379727,-75.738349,,,0,,,,,
NE385,4829,LAPERRIÈRE / CAVAN,,,45.379228,-75.739134,,,0,,,,,
NE390,7443,LAPERRIÈRE / COLDREY,,,45.378982,-75.74004,,,0,,,,,
NE400,7444,LAPERRIÈRE / MCBRIDE,,,45.377786,-75.742856,,,0,,,,,
NE405,7445,LAPERRIÈRE / LARKIN,,,45.378306,-75.74119,,,0,,,,,
NE420,7446,LAPERRIÈRE / MCBRIDE,,,45.377722,-75.742653,,,0,,,,,
NE425,4827,MCBRIDE / WOODWARD,,,45.376656,-75.742522,,,0,,,,,
NE430,7447,MCBRIDE / RAVEN,,,45.375817,-75.741759,,,0,,,,,
NE445,4985,RAVEN / MCBRIDE,,,45.375823,-75.741325,,,0,,,,,
NE450,4826,RAVEN / LARKIN,,,45.376357,-75.739701,,,0,,,,,
NE455,7448,RAVEN / LARKIN,,,45.376408,-75.739964,,,0,,,,,
NE460,7451,RAVEN / CAVAN,,,45.377327,-75.737436,,,0,,,,,
NE465,7449,RAVEN / CAVAN,,,45.377352,-75.737831,,,0,,,,,
NE470,7452,CAVAN / LEPAGE,,,45.376241,-75.736544,,,0,,,,,
NE475,7450,CAVAN / LEPAGE,,,45.376077,-75.73615,,,0,,,,,
NE480,4823,EDGECLIFFE / AD. 1457,,,45.375066,-75.737071,,,0,,,,,
NE487,7455,EDGECLIFFE / CALDWELL,,,45.374328,-75.738383,,,0,,,,,
NE490,7453,CALDWELL / MORISSET,,,45.373002,-75.739294,,,0,,,,,
NE495,7456,CALDWELL / MORISSET,,,45.373055,-75.739077,,,0,,,,,
NE500,7454,CALDWELL / AD. 1520,,,45.372101,-75.737813,,,0,,,,,
NE505,7457,CALDWELL / AD. 1455,,,45.372359,-75.737286,,,0,,,,,
NE510,4824,CALDWELL / MEDFORD,,,45.372665,-75.734588,,,0,,,,,
NE515,7458,CALDWELL / MEDFORD,,,45.372722,-75.735085,,,0,,,,,
NE520,7459,CALDWELL / MERIVALE,,,45.373339,-75.733187,,,0,,,,,
NE525,6510,CENTRAL PARK / CELEBRATION,,,45.370103,-75.733639,,,0,,,,,
NE530,6521,CENTRAL PARK / CRYSTAL PARK,,,45.370065,-75.733295,,,0,,,,,
NE535,6511,CENTRAL PARK / BLOOMINGDALE,,,45.36955,-75.735075,,,0,,,,,
NE540,6520,CENTRAL PARK / CRYSTAL PARK,,,45.369384,-75.735117,,,0,,,,,
NE545,6512,CENTRAL PARK / WHITESTONE,,,45.36872,-75.736798,,,0,,,,,
NE550,6519,CENTRAL PARK / WHITESTONE,,,45.368728,-75.736556,,,0,,,,,
NE555,6513,CENTRAL PARK / STATEN,,,45.367611,-75.737847,,,0,,,,,
NE560,6518,CENTRAL PARK / STATEN,,,45.367423,-75.737652,,,0,,,,,
NE565,6514,CENTRAL PARK / SCOUT,,,45.366595,-75.735295,,,0,,,,,
NE570,6517,CENTRAL PARK / SCOUT,,,45.366651,-75.735511,,,0,,,,,
NE575,6515,CENTRAL PARK / MANHATTAN,,,45.367283,-75.733167,,,0,,,,,
NE580,6516,CENTRAL PARK / MANHATTAN,,,45.367242,-75.733691,,,0,,,,,
NF010,8096,SUMMERVILLE / MERIVALE,,,45.375552,-75.732709,,,0,,,,,
NF020,4805,SUMMERVILLE / PRINCE,,,45.376149,-75.730889,,,0,,,,,
NF030,7460,SUMMERVILLE / PRINCE,,,45.3764,-75.730795,,,0,,,,,
NF040,7462,SUMMERVILLE / SILVER,,,45.377058,-75.728842,,,0,,,,,
NF050,7461,SUMMERVILLE / SILVER,,,45.377321,-75.728498,,,0,,,,,
NF060,8095,HOLLINGTON / SUMMERVILLE,,,45.378245,-75.726685,,,0,,,,,
NF070,4806,HOLLINGTON / SUMMERVILLE,,,45.378443,-75.726683,,,0,,,,,
NF080,7464,HOLLINGTON / EMPEROR,,,45.379465,-75.727537,,,0,,,,,
NF090,7463,HOLLINGTON / EMPEROR,,,45.379603,-75.727867,,,0,,,,,
NF140,8093,ADMIRAL / SHILLINGTON,,,45.381334,-75.728222,,,0,,,,,
NF200,4808,HOLLINGTON / SHILLINGTON,,,45.380433,-75.728316,,,0,,,,,
NF210,7467,ADMIRAL / ANNA,,,45.382643,-75.72909,,,0,,,,,
NF220,7465,ADMIRAL / ANNA,,,45.382817,-75.729458,,,0,,,,,
NF230,2427,ADMIRAL / CRERAR,,,45.384165,-75.72933,,,0,,,,,
NF240,7466,ADMIRAL / CRERAR,,,45.384592,-75.729804,,,0,,,,,
NF250,8092,CRERAR / VETERAN,,,45.385549,-75.728897,,,0,,,,,
NF260,7468,CRERAR / ANNA,,,45.385962,-75.727461,,,0,,,,,
NF275,7470,CRERAR / STEVENSON,,,45.386404,-75.726281,,,0,,,,,
NF280,7469,CRERAR / FISHER,,,45.386534,-75.725525,,,0,,,,,
NF295,4813,HOLLAND / CARLING,,,45.38927,-75.72559,,,0,,,,,
NF300,7471,FISHER / TUNIS,,,45.38597,-75.724954,,,0,,,,,
NF310,2341,FISHER / TUNIS,,,45.386174,-75.725265,,,0,,,,,
NF330,7472,FISHER / SHILLINGTON,,,45.383028,-75.723441,,,0,,,,,
NF340,7475,FISHER / SHILLINGTON,,,45.383469,-75.723396,,,0,,,,,
NF350,7476,FISHER / EMPEROR,,,45.381691,-75.722388,,,0,,,,,
NF360,7473,FISHER / EMPEROR,,,45.381555,-75.722554,,,0,,,,,
NF370,4812,FISHER / TRENT,,,45.379891,-75.721287,,,0,,,,,
NF380,2454,FISHER / TRENT,,,45.379179,-75.721208,,,0,,,,,
NF390,7478,FISHER / AD. 1170,,,45.377029,-75.719935,,,0,,,,,
NF400,7477,FISHER / AD. 1140,,,45.377741,-75.720027,,,0,,,,,
NF410,6761,FISHER / BASELINE,,,45.372006,-75.717017,,,0,,,,,
NF420,6760,FISHER / BASELINE,,,45.372636,-75.717008,,,0,,,,,
NG010,2350,CARLING / KIRKWOOD,,,45.384748,-75.741103,,,0,,,,,
NG020,4839,CARLING / SAIGON,,,45.381819,-75.744386,,,0,,,,,
NG030,3669,CARLING / CHURCHILL,,,45.380749,-75.745958,,,0,,,,,
NG040,4909,CARLING / CHURCHILL,,,45.380811,-75.746689,,,0,,,,,
NG050,4908,CARLING / CLYDE N,,,45.37934,-75.749169,,,0,,,,,
NG060,7479,CARLING / COLE S,,,45.378955,-75.750962,,,0,,,,,
NG070,7480,CARLING / HIGHLAND,,,45.378096,-75.752965,,,0,,,,,
NG080,7481,CARLING / BOYD,,,45.378072,-75.752059,,,0,,,,,
NG090,4939,CARLING / BROADVIEW,,,45.376919,-75.754729,,,0,,,,,
NG100,4910,CARLING / BROADVIEW,,,45.377137,-75.755059,,,0,,,,,
NG110,4907,CARLING / MAITLAND,,,45.375894,-75.757318,,,0,,,,,
NG120,6410,CARLING / SHERBOURNE,,,45.375718,-75.758218,,,0,,,,,
NG130,6411,CARLING / MCKELLAR,,,45.374726,-75.76058,,,0,,,,,
NG140,2431,CARLING / DUNLEVIE,,,45.374401,-75.760508,,,0,,,,,
NG150,7483,CARLING / MELWOOD,,,45.373494,-75.76352,,,0,,,,,
NG160,7482,CARLING / MELWOOD,,,45.373204,-75.76323,,,0,,,,,
NG170,7484,CARLING / IROQUOIS,,,45.372252,-75.76623,,,0,,,,,
NG180,2429,CARLING / IROQUOIS,,,45.371759,-75.766543,,,0,,,,,
NG190,4067,CARLING / FAIRLAWN,,,45.37024,-75.769961,,,0,,,,,
NG195,1185,CARLING / FAIRLAWN,,,45.370453,-75.7694,,,0,,,,,
NG200,4891,CARLING / IROQUOIS,,,45.371808,-75.767232,,,0,,,,,
NG220,4980,CARLINGWOOD,,,45.371394,-75.769221,,,0,,,,,
NG225,8046,CARLINGWOOD / CARLING,,,45.371181,-75.769078,,,0,,,,,
NG228,4960,CARLINGWOOD - LOBLAWS,,,45.372146,-75.767993,,,0,,,,,
NG299,0099,CARLINGWOOD MALL - REXALL,,,45.372253,-75.768998,,,0,,,,,
NG310,2981,MAITLAND / GARFIELD,,,45.367766,-75.753075,,,0,,,,,
NG320,2980,MAITLAND / GARFIELD,,,45.367528,-75.752402,,,0,,,,,
NG330,7491,MAITLAND / AGINCOURT,,,45.366711,-75.751327,,,0,,,,,
NG340,7489,MAITLAND / AGINCOURT,,,45.366668,-75.751685,,,0,,,,,
NG350,7490,MAITLAND / ERINDALE,,,45.364397,-75.748396,,,0,,,,,
NG360,7492,MAITLAND / ERINDALE,,,45.364696,-75.748673,,,0,,,,,
NG370,2979,MAITLAND / TERREBONNE,,,45.363795,-75.744434,,,0,,,,,
NG380,2982,MAITLAND / TERREBONNE,,,45.36359,-75.744782,,,0,,,,,
NG390,7493,MAITLAND / CLYDE,,,45.363723,-75.741819,,,0,,,,,
NG400,2978,CLYDE / MAITLAND,,,45.363501,-75.740877,,,0,,,,,
NG410,7494,CLYDE / BASELINE,,,45.361525,-75.739937,,,0,,,,,
NG420,7495,CLYDE / BASELINE,,,45.362187,-75.739938,,,0,,,,,
NG425,2407,WOODWARD / MAITLAND,,,45.368567,-75.752877,,,0,,,,,
NG427,4206,WOODWARD / MAITLAND,,,45.368703,-75.752948,,,0,,,,,
NG430,4903,1806 WOODWARD,,,45.36956,-75.751619,,,0,,,,,
NG440,7496,1805 WOODWARD,,,45.369572,-75.751823,,,0,,,,,
NG450,7497,WOODWARD / COURTWOOD,,,45.372266,-75.750488,,,0,,,,,
NG455,7498,WOODWARD / AD. 1630,,,45.373615,-75.748964,,,0,,,,,
NG460,7500,WOODWARD / COURTWOOD,,,45.372229,-75.750284,,,0,,,,,
NG465,7501,WOODWARD / AD. 1630,,,45.373587,-75.748722,,,0,,,,,
NG480,7556,LAPERRIERE / CLYDE,,,45.375737,-75.747764,,,0,,,,,
NG540,0357,CLYDE / LAPERRIERE,,,45.375354,-75.747724,,,0,,,,,
NH010,4922,RICHMOND / GOLDEN,,,45.389662,-75.758911,,,0,,,,,
